Port Name,State,Port Code,Border,Date,Measure,Value
San Ysidro,California,2504,US-Mexico Border,May 2016,Buses,3374
San Ysidro,California,2504,US-Mexico Border,May 2016,Bus Passengers,35969
San Ysidro,California,2504,US-Mexico Border,May 2016,Personal Vehicles,1190227
San Ysidro,California,2504,US-Mexico Border,May 2016,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2016,Personal Vehicle Passengers,2097239
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Personal Vehicles,1153034
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Buses,3883
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Pedestrians,556790
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Bus Passengers,39011
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Personal Vehicle Passengers,2003746
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2016,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Buses,3720
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Personal Vehicles,1178127
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Bus Passengers,36352
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Pedestrians,568812
San Ysidro,California,2504,US-Mexico Border,Mar 2016,Personal Vehicle Passengers,2047400
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Personal Vehicle Passengers,1899427
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Buses,3654
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Pedestrians,556398
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Personal Vehicles,1109563
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2016,Bus Passengers,19620
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Pedestrians,531894
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Personal Vehicles,1142576
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Personal Vehicle Passengers,2029911
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Bus Passengers,40770
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Buses,3950
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2016,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Bus Passengers,48891
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Pedestrians,548858
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Buses,4848
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Personal Vehicle Passengers,2184056
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Personal Vehicles,1213695
San Ysidro,California,2504,US-Mexico Border,Dec 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Bus Passengers,34639
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Pedestrians,564500
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Buses,4412
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Personal Vehicles,1172413
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2015,Personal Vehicle Passengers,2078382
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Personal Vehicle Passengers,2130319
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Bus Passengers,42172
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Buses,4877
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Pedestrians,569378
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2015,Personal Vehicles,1234863
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Bus Passengers,35307
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Personal Vehicle Passengers,2072821
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Pedestrians,534576
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Buses,4274
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2015,Personal Vehicles,1193056
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Bus Passengers,32647
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Personal Vehicle Passengers,2269563
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Pedestrians,626321
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Buses,4638
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Personal Vehicles,1247454
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Pedestrians,635453
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Personal Vehicles,1252178
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Personal Vehicle Passengers,2260433
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Buses,4899
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Bus Passengers,52098
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Personal Vehicle Passengers,2128210
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Pedestrians,586576
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Bus Passengers,41944
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Buses,4463
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2015,Personal Vehicles,1212236
San Ysidro,California,2504,US-Mexico Border,May 2015,Buses,4430
San Ysidro,California,2504,US-Mexico Border,May 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2015,Personal Vehicles,1235903
San Ysidro,California,2504,US-Mexico Border,May 2015,Pedestrians,624197
San Ysidro,California,2504,US-Mexico Border,May 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2015,Personal Vehicle Passengers,2222411
San Ysidro,California,2504,US-Mexico Border,May 2015,Bus Passengers,32706
San Ysidro,California,2504,US-Mexico Border,May 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Bus Passengers,35400
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Pedestrians,600869
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Buses,4088
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Personal Vehicles,1189859
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Personal Vehicle Passengers,2127967
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Buses,4286
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Personal Vehicle Passengers,2148006
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Pedestrians,614066
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Personal Vehicles,1215566
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2015,Bus Passengers,32371
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Bus Passengers,26384
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Personal Vehicle Passengers,1920544
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Buses,3273
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Pedestrians,559299
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Personal Vehicles,1093794
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Personal Vehicles,1174235
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Buses,3205
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Personal Vehicle Passengers,2103361
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Bus Passengers,25474
San Ysidro,California,2504,US-Mexico Border,Jan 2015,Pedestrians,591929
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Personal Vehicle Passengers,2193520
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Bus Passengers,44543
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Pedestrians,597421
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Buses,5269
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2014,Personal Vehicles,1198448
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Buses,5020
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Personal Vehicles,1169927
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Pedestrians,580626
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Bus Passengers,41412
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2014,Personal Vehicle Passengers,2111922
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Personal Vehicle Passengers,2062972
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Personal Vehicles,1174847
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Pedestrians,609288
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Buses,4630
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Bus Passengers,40643
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2014,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Bus Passengers,41267
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Personal Vehicle Passengers,1704128
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Buses,4625
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Personal Vehicles,975106
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Pedestrians,613659
San Ysidro,California,2504,US-Mexico Border,Sep 2014,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2014,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2014,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2014,Bus Passengers,50018
San Ysidro,California,2504,US-Mexico Border,Aug 2014,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2014,Trucks,0
